DATE,A,B,C,D,E,,DATE CALC,YEAR,MONTH,DAY,,,
20010828 10:00,1180000,1183000,1170500,1172100,2791900,,2001 08 28,2001,08,28,,,
20010828 11:00,1171900,1173600,1169600,1171000,1732400,,2001 08 28,2001,08,28,,,
20010828 12:00,1171200,1173500,1170100,1171400,299700,,2001 08 28,2001,08,28,,,
20010828 13:00,1171700,1177500,1170200,1175700,1125800,,2001 08 28,2001,08,28,,,
20010828 14:00,1175900,1175900,1166600,1167900,1362600,,2001 08 28,2001,08,28,,,
20010828 15:00,1169100,1170800,1165900,1166400,2645200,,2001 08 28,2001,08,28,,,
20010829 09:00,1171300,1171800,1167100,1167900,2517300,,2001 08 29,2001,08,29,,,
20010829 10:00,1168000,1169300,1155300,1158400,4733800,,2001 08 29,2001,08,29,,,
20010829 11:00,1158400,1171700,1156400,1156400,1400400,,2001 08 29,2001,08,29,,,
20010829 12:00,1156500,1159500,1156100,1157100,803800,,2001 08 29,2001,08,29,,,
20010829 13:00,1157300,1171400,1155200,1157600,1127200,,2001 08 29,2001,08,29,,,
20010829 14:00,1157400,1158600,1153400,1153800,1449400,,2001 08 29,2001,08,29,,,
20010829 15:00,1153900,1156500,1151700,1154000,3313800,,2001 08 29,2001,08,29,,,
20010830 09:00,1148500,1159100,1148500,1155400,2067800,,2001 08 30,2001,08,30,,,
20010830 10:00,1155500,1155700,1143300,1143400,2672100,,2001 08 30,2001,08,30,,,
20010830 11:00,1143200,1153300,1130700,1135500,3653400,,2001 08 30,2001,08,30,,,
20010830 12:00,1136100,1139100,1134600,1136100,1599500,,2001 08 30,2001,08,30,,,
20010830 13:00,1136100,1138000,1132800,1133300,867400,,2001 08 30,2001,08,30,,,
20010830 14:00,1133400,1135800,1120100,1135200,1777400,,2001 08 30,2001,08,30,,,
20010830 15:00,1135100,1157400,1131000,1132800,3666100,,2001 08 30,2001,08,30,,,
20010831 09:00,1134000,1136000,1131300,1134000,2235500,,2001 08 31,2001,08,31,,,
20010831 10:00,1134000,1147700,1131500,1138900,4539600,,2001 08 31,2001,08,31,,,
20010831 11:00,1138600,1140800,1133500,1133700,1791700,,2001 08 31,2001,08,31,,,
20010831 12:00,1134100,1141100,1132000,1139100,1752200,,2001 08 31,2001,08,31,,,
20010831 13:00,1139500,1142900,1138400,1140900,1318100,,2001 08 31,2001,08,31,,,
20010831 14:00,1140900,1142000,1137200,1137200,1478100,,2001 08 31,2001,08,31,,,
20010831 15:00,1137000,1140800,1133100,1139200,2760600,,2001 08 31,2001,08,31,,,
20010904 09:00,1138500,1152300,1134400,1140600,1214600,,2001 09 04,2001,09,04,,,
20010904 10:00,1140700,1152300,1139000,1149100,6217700,,2001 09 04,2001,09,04,,,
20010904 11:00,1149600,1155000,1149000,1153700,3375200,,2001 09 04,2001,09,04,,,
20010904 12:00,1154100,1160500,1147600,1158500,2681900,,2001 09 04,2001,09,04,,,
20010904 13:00,1158400,1161600,1156600,1160500,1589500,,2001 09 04,2001,09,04,,,
20010904 14:00,1161200,1167900,1154800,1158000,2344800,,2001 09 04,2001,09,04,,,
20010904 15:00,1157700,1157700,1136000,1136500,5383400,,2001 09 04,2001,09,04,,,
20010905 09:00,1137000,1141900,1125700,1139500,2493400,,2001 09 05,2001,09,05,,,
20010905 10:00,1139100,1141000,1129000,1134800,3056300,,2001 09 05,2001,09,05,,,
20010905 11:00,1134800,1135800,1129100,1131700,1800000,,2001 09 05,2001,09,05,,,
20010905 12:00,1131800,1135600,1126400,1126500,1251200,,2001 09 05,2001,09,05,,,
20010905 13:00,1126400,1128800,1119500,1128100,4565100,,2001 09 05,2001,09,05,,,
20010905 14:00,1128800,1141500,1126100,1136100,4112800,,2001 09 05,2001,09,05,,,
20010905 15:00,1136200,1139700,1120500,1136500,3521200,,2001 09 05,2001,09,05,,,
20010906 09:00,1126500,1131200,1124100,1124700,1784300,,2001 09 06,2001,09,06,,,
20010906 10:00,1124600,1133000,1119100,1126000,5651400,,2001 09 06,2001,09,06,,,
20010906 11:00,1126500,1126700,1119500,1120100,2234900,,2001 09 06,2001,09,06,,,
20010906 12:00,1120000,1129500,1111200,1116000,3955400,,2001 09 06,2001,09,06,,,
20010906 13:00,1116300,1119600,1112900,1116400,2558000,,2001 09 06,2001,09,06,,,
20010906 14:00,1116600,1119000,1112300,1116200,2088800,,2001 09 06,2001,09,06,,,
20010906 15:00,1116500,1117300,1110900,1111000,2623000,,2001 09 06,2001,09,06,,,
20010907 09:00,1100200,1105300,1096500,1102100,4404700,,2001 09 07,2001,09,07,,,
20010907 10:00,1102000,1112500,1099500,1103300,6915200,,2001 09 07,2001,09,07,,,
20010907 11:00,1103000,1104000,1094800,1099000,5121400,,2001 09 07,2001,09,07,,,
20010907 12:00,1098700,1110700,1090400,1092100,2356500,,2001 09 07,2001,09,07,,,
20010907 13:00,1092400,1094200,1086900,1092300,3251100,,2001 09 07,2001,09,07,,,
20010907 14:00,1092200,1100500,1088500,1100000,3990400,,2001 09 07,2001,09,07,,,
20010907 15:00,1100000,1100500,1090200,1091300,4276800,,2001 09 07,2001,09,07,,,
20010910 09:00,1077000,1090900,1075500,1088200,4856200,,2001 09 10,2001,09,10,,,
20010910 10:00,1088600,1097800,1080000,1097500,4844700,,2001 09 10,2001,09,10,,,
20010910 11:00,1097000,1102500,1094200,1100000,4189700,,2001 09 10,2001,09,10,,,
20010910 12:00,1099800,1110700,1096800,1097000,1516000,,2001 09 10,2001,09,10,,,
20010910 13:00,1097400,1109700,1092000,1095000,1734500,,2001 09 10,2001,09,10,,,
20010910 14:00,1095500,1098800,1091800,1094000,2097200,,2001 09 10,2001,09,10,,,
20010910 15:00,1094100,1100000,1091000,1098300,3801900,,2001 09 10,2001,09,10,,,
20010917 09:00,1010000,1045000,1000000,1010000,3935900,,2001 09 17,2001,09,17,,,
20010917 10:00,1037900,1060000,1010000,1057000,7263100,,2001 09 17,2001,09,17,,,
20010917 11:00,1054900,1065100,1010000,1059300,6648300,,2001 09 17,2001,09,17,,,
20010917 12:00,1058300,1061000,1010000,1053300,4236400,,2001 09 17,2001,09,17,,,
20010917 13:00,1053800,1054200,1043200,1048400,3574900,,2001 09 17,2001,09,17,,,
20010917 14:00,1048500,1051800,1010000,1042900,2289200,,2001 09 17,2001,09,17,,,
20010917 15:00,1043100,1048000,1037500,1043000,4389900,,2001 09 17,2001,09,17,,,
20010918 09:00,1043300,1047000,1037000,1043300,3569900,,2001 09 18,2001,09,18,,,
20010918 10:00,1043500,1051900,1040000,1051500,3832500,,2001 09 18,2001,09,18,,,
20010918 11:00,1051500,1051500,1040000,1045000,2136500,,2001 09 18,2001,09,18,,,
20010918 12:00,1045000,1049000,1044400,1047100,2261300,,2001 09 18,2001,09,18,,,
20010918 13:00,1047800,1053000,1046300,1049000,2017300,,2001 09 18,2001,09,18,,,
20010918 14:00,1048300,1049400,1040100,1043400,3387500,,2001 09 18,2001,09,18,,,
20010918 15:00,1043300,1043300,1033600,1039000,4557400,,2001 09 18,2001,09,18,,,
20010919 09:00,1041000,1044500,1038000,1041900,2787200,,2001 09 19,2001,09,19,,,
20010919 10:00,1041900,1045000,1026500,1028700,3409600,,2001 09 19,2001,09,19,,,
20010919 11:00,1028500,1038800,1012300,1013000,6586200,,2001 09 19,2001,09,19,,,
20010919 12:00,1013200,1020000,1008000,1015600,3291000,,2001 09 19,2001,09,19,,,
20010919 13:00,1016200,1017600,1004500,1010800,5861400,,2001 09 19,2001,09,19,,,
20010919 14:00,1010300,1041700,985600,997800,10613900,,2001 09 19,2001,09,19,,,
20010919 15:00,998000,1025700,995700,1020200,10590600,,2001 09 19,2001,09,19,,,
20010920 09:00,1004000,1009500,999500,1008000,4688200,,2001 09 20,2001,09,20,,,
20010920 10:00,1006800,1018500,993000,1001000,11954300,,2001 09 20,2001,09,20,,,
20010920 11:00,1000700,1018500,995000,997500,5892300,,2001 09 20,2001,09,20,,,
20010920 12:00,997500,1000600,985700,991800,4215300,,2001 09 20,2001,09,20,,,
20010920 13:00,990600,1004000,990600,1003500,2516400,,2001 09 20,2001,09,20,,,
20010920 14:00,1004000,1004600,994500,997600,3561500,,2001 09 20,2001,09,20,,,
20010920 15:00,997500,1008000,988100,989600,4857200,,2001 09 20,2001,09,20,,,
20010921 09:00,940500,956000,938000,950000,10067400,,2001 09 21,2001,09,21,,,
20010921 10:00,950100,989900,943000,968500,14854800,,2001 09 21,2001,09,21,,,
20010921 11:00,968600,982500,954000,960000,6126300,,2001 09 21,2001,09,21,,,
20010921 12:00,960000,973000,948000,966700,4868500,,2001 09 21,2001,09,21,,,
20010921 13:00,966700,974900,941300,966000,4427500,,2001 09 21,2001,09,21,,,
20010921 14:00,966000,970500,962500,966000,3212400,,2001 09 21,2001,09,21,,,
20010921 15:00,966100,997000,959000,968500,5693000,,2001 09 21,2001,09,21,,,
20010924 09:00,997300,1000600,992500,994000,3925100,,2001 09 24,2001,09,24,,,
20010924 10:00,993000,999600,990600,998000,4794200,,2001 09 24,2001,09,24,,,
20010924 11:00,998900,1006000,998200,1005100,4910200,,2001 09 24,2001,09,24,,,
20010924 12:00,1004700,1008200,998500,1008200,1926300,,2001 09 24,2001,09,24,,,
20010924 13:00,1007600,1008200,1001300,1003000,2009700,,2001 09 24,2001,09,24,,,
20010924 14:00,1003200,1011300,1003000,1009600,2377900,,2001 09 24,2001,09,24,,,
20010924 15:00,1010200,1011600,1001500,1004800,4729200,,2001 09 24,2001,09,24,,,
20010925 09:00,1007500,1013400,1004200,1012100,3318200,,2001 09 25,2001,09,25,,,
20010925 10:00,1012800,1020000,1002100,1013700,6121500,,2001 09 25,2001,09,25,,,
20010925 11:00,1014100,1019800,1012000,1015400,3631800,,2001 09 25,2001,09,25,,,
20010925 12:00,1015100,1020000,1005000,1007900,2677600,,2001 09 25,2001,09,25,,,
20010925 13:00,1008500,1009800,1000000,1003000,2643400,,2001 09 25,2001,09,25,,,
20010925 14:00,1002900,1010000,999000,1009000,3305300,,2001 09 25,2001,09,25,,,
20010925 15:00,1009000,1014900,1001700,1014000,3492300,,2001 09 25,2001,09,25,,,
20010926 09:00,1023500,1024000,1012500,1015100,3756600,,2001 09 26,2001,09,26,,,
20010926 10:00,1015100,1023500,1011500,1015600,2674900,,2001 09 26,2001,09,26,,,
20010926 11:00,1016000,1016600,1006500,1007600,2494200,,2001 09 26,2001,09,26,,,
20010926 12:00,1008000,1011000,1007300,1008100,1637600,,2001 09 26,2001,09,26,,,
20010926 13:00,1007600,1008400,1005000,1007400,2494300,,2001 09 26,2001,09,26,,,
20010926 14:00,1007700,1023100,1004300,1006800,1413700,,2001 09 26,2001,09,26,,,
20010926 15:00,1006500,1010000,1004800,1010000,2702900,,2001 09 26,2001,09,26,,,
20010927 09:00,1012500,1014500,1004300,1007000,2378900,,2001 09 27,2001,09,27,,,
20010927 10:00,1006600,1009000,1000200,1005600,3735200,,2001 09 27,2001,09,27,,,
20010927 11:00,1005200,1008000,1001100,1003300,3596000,,2001 09 27,2001,09,27,,,
20010927 12:00,1003900,1004700,1000000,1003700,1154400,,2001 09 27,2001,09,27,,,
20010927 13:00,1003600,1005800,1001800,1004600,1046500,,2001 09 27,2001,09,27,,,
20010927 14:00,1004800,1016900,1004400,1015000,3529800,,2001 09 27,2001,09,27,,,
20010927 15:00,1014600,1022500,1013000,1020500,4534000,,2001 09 27,2001,09,27,,,
20010928 09:00,1029800,1031900,1025000,1031500,2460300,,2001 09 28,2001,09,28,,,
20010928 10:00,1031200,1099200,1027600,1034000,6646500,,2001 09 28,2001,09,28,,,
20010928 11:00,1034500,1040600,1029300,1037200,1817500,,2001 09 28,2001,09,28,,,
20010928 12:00,1037200,1040300,1035400,1036300,1856400,,2001 09 28,2001,09,28,,,
20010928 13:00,1036300,1041800,1034200,1041300,2281800,,2001 09 28,2001,09,28,,,
20010928 14:00,1041400,1041500,1035600,1038500,2557300,,2001 09 28,2001,09,28,,,
20010928 15:00,1038600,1046000,1038200,1042500,3588900,,2001 09 28,2001,09,28,,,
20011001 09:00,1039000,1041000,1035200,1037000,4273800,,2001 10 01,2001,10,01,,,
20011001 10:00,1037000,1037300,1028300,1030800,4135800,,2001 10 01,2001,10,01,,,
20011001 11:00,1030400,1034500,1029700,1033700,2867400,,2001 10 01,2001,10,01,,,
20011001 12:00,1034300,1039500,1024200,1039500,1990500,,2001 10 01,2001,10,01,,,
20011001 13:00,1039500,1043200,1037000,1040000,2262100,,2001 10 01,2001,10,01,,,
20011001 14:00,1039900,1040400,1036900,1039200,1894000,,2001 10 01,2001,10,01,,,
20011001 15:00,1039200,1041200,1035100,1040000,3636100,,2001 10 01,2001,10,01,,,
20011002 09:00,1040000,1045300,1038500,1042900,2225500,,2001 10 02,2001,10,02,,,
20011002 10:00,1042500,1045500,1039700,1044000,1859900,,2001 10 02,2001,10,02,,,
20011002 11:00,1043500,1048800,1042000,1047700,1947800,,2001 10 02,2001,10,02,,,
20011002 12:00,1047500,1048400,1045800,1046200,1064200,,2001 10 02,2001,10,02,,,
20011002 13:00,1046800,1047000,1042600,1044400,2253600,,2001 10 02,2001,10,02,,,
20011002 14:00,1044400,1047500,1030700,1037300,4803800,,2001 10 02,2001,10,02,,,
20011002 15:00,1036700,1053800,1036500,1053800,4394700,,2001 10 02,2001,10,02,,,
20011003 09:00,1046000,1047800,1043500,1044500,3377400,,2001 10 03,2001,10,03,,,
20011003 10:00,1044700,1055800,1043500,1052900,6611300,,2001 10 03,2001,10,03,,,
20011003 11:00,1052600,1069800,1048800,1066500,4391600,,2001 10 03,2001,10,03,,,
20011003 12:00,1066800,1069100,1053000,1068000,4079500,,2001 10 03,2001,10,03,,,
20011003 13:00,1068000,1074400,1064500,1072700,4345700,,2001 10 03,2001,10,03,,,
20011003 14:00,1072500,1076500,1068200,1075200,2870900,,2001 10 03,2001,10,03,,,
20011003 15:00,1075000,1078800,1052000,1073400,4799400,,2001 10 03,2001,10,03,,,
20011004 09:00,1082900,1082900,1071800,1076200,3579800,,2001 10 04,2001,10,04,,,
20011004 10:00,1076500,1082800,1072300,1082600,5756200,,2001 10 04,2001,10,04,,,
20011004 11:00,1082200,1087500,1043700,1083800,5756900,,2001 10 04,2001,10,04,,,
20011004 12:00,1084200,1086800,1081600,1084200,2306500,,2001 10 04,2001,10,04,,,
20011004 13:00,1084100,1087500,1079500,1082200,2648400,,2001 10 04,2001,10,04,,,
20011004 14:00,1083800,1089700,1073700,1079500,6199600,,2001 10 04,2001,10,04,,,
20011004 15:00,1080300,1081800,1066000,1071000,5447900,,2001 10 04,2001,10,04,,,
20011005 09:00,1072500,1073800,1064400,1064500,3164400,,2001 10 05,2001,10,05,,,
20011005 10:00,1064800,1066200,1055200,1057900,9556500,,2001 10 05,2001,10,05,,,
20011005 11:00,1057200,1067800,1057000,1064100,4712800,,2001 10 05,2001,10,05,,,
20011005 12:00,1063600,1065500,1058200,1062500,1570200,,2001 10 05,2001,10,05,,,
20011005 13:00,1062500,1065500,1059100,1062500,1813900,,2001 10 05,2001,10,05,,,
20011005 14:00,1062000,1074400,1061700,1073300,3911800,,2001 10 05,2001,10,05,,,
20011005 15:00,1073000,1076200,1068200,1072600,4019800,,2001 10 05,2001,10,05,,,
20011008 09:00,1062800,1067000,1059300,1066800,2198800,,2001 10 08,2001,10,08,,,
20011008 10:00,1066500,1072100,1058700,1068400,3219700,,2001 10 08,2001,10,08,,,
20011008 11:00,1068500,1073000,1061600,1067900,1453700,,2001 10 08,2001,10,08,,,
20011008 12:00,1065200,1069000,1064600,1066000,716500,,2001 10 08,2001,10,08,,,
20011008 13:00,1065200,1068800,1064100,1066300,659100,,2001 10 08,2001,10,08,,,
20011008 14:00,1067000,1068000,1060700,1061200,1609300,,2001 10 08,2001,10,08,,,
20011008 15:00,1060500,1066800,1059300,1065300,1856300,,2001 10 08,2001,10,08,,,
20011009 09:00,1066100,1067500,1058700,1060700,3168400,,2001 10 09,2001,10,09,,,
20011009 10:00,1060600,1066800,1056000,1065000,3091400,,2001 10 09,2001,10,09,,,
20011009 11:00,1064600,1065400,1059000,1060500,1766800,,2001 10 09,2001,10,09,,,
20011009 12:00,1060900,1061600,1056600,1059500,1807800,,2001 10 09,2001,10,09,,,
